year,month,day,births,weekday
1951,3,10,137,6
1951,3,11,64,7
1951,3,12,72,1
1951,3,13,61,2
1951,3,14,55,3
1951,3,15,117,4
1951,3,16,68,5
1951,3,17,73,6
1951,3,18,63,7
1951,3,19,70,1
1951,3,20,128,2
1951,3,21,57,3
1951,3,22,73,4
1951,3,23,63,5
1951,3,24,69,6
1951,3,25,98,7
1951,3,26,94,1
1951,3,27,77,2
1951,3,28,80,3
1951,3,29,60,4
1951,3,30,50,5
1951,3,31,45,6
1951,4,1,167,7
1951,4,2,78,1
1951,4,3,66,2
1951,4,4,57,3
1951,4,5,83,4
1951,4,6,52,5
1951,4,7,68,6
1951,4,8,68,7
1951,4,9,66,1
1951,4,10,131,2
1951,4,11,47,3
1951,4,12,67,4
1951,4,13,67,5
1951,4,14,59,6
1951,4,15,98,7
1951,4,16,58,1
1951,4,17,65,2
1951,4,18,73,3
1951,4,19,42,4
1951,4,20,121,5
1951,4,21,63,6
1951,4,22,82,7
1951,4,23,60,1
1951,4,24,72,2
1951,4,25,94,3
1951,4,26,49,4
1951,4,27,57,5
1951,4,28,61,6
1951,4,29,59,7
1951,4,30,48,1
1951,5,1,201,2
1951,5,2,106,3
1951,5,3,71,4
1951,5,4,65,5
1951,5,5,117,6
1951,5,6,63,7
1951,5,7,63,1
1951,5,8,63,2
1951,5,9,68,3
1951,5,10,131,4
1951,5,11,70,5
1951,5,12,70,6
1951,5,13,76,7
1951,5,14,59,1
1951,5,15,129,2
1951,5,16,58,3
1951,5,17,58,4
1951,5,18,64,5
1951,5,19,66,6
1951,5,20,117,7
1951,5,21,59,1
1951,5,22,55,2
1951,5,23,68,3
1951,5,24,50,4
1951,5,25,106,5
1951,5,26,47,6
1951,5,27,52,7
1951,5,28,73,1
1951,5,29,73,2
1951,5,30,63,3
1951,5,31,40,4
1951,6,1,159,5
1951,6,2,105,6
1951,6,3,55,7
1951,6,4,68,1
1951,6,5,98,2
1951,6,6,65,3
1951,6,7,59,4
1951,6,8,60,5
1951,6,9,60,6
1951,6,10,138,7
1951,6,11,51,1
1951,6,12,72,2
1951,6,13,65,3
1951,6,14,60,4
1951,6,15,131,5
1951,6,16,55,6
1951,6,17,60,7
1951,6,18,70,1
1951,6,19,52,2
1951,6,20,115,3
1951,6,21,54,4
1951,6,22,65,5
1951,6,23,47,6
1951,6,24,65,7
1951,6,25,91,1
1951,6,26,67,2
1951,6,27,58,3
1951,6,28,61,4
1951,6,29,60,5
1951,6,30,59,6
1951,7,1,280,7
1951,7,2,75,1
1951,7,3,58,2
1951,7,4,57,3
1951,7,5,80,4
1951,7,6,72,5
1951,7,7,56,6
1951,7,8,72,7
1951,7,9,58,1
1951,7,10,104,2
1951,7,11,72,3
1951,7,12,71,4
1951,7,13,54,5
1951,7,14,48,6
1951,7,15,118,7
1951,7,16,65,1
1951,7,17,66,2
1951,7,18,72,3
1951,7,19,45,4
1951,7,20,120,5
1951,7,21,56,6
1951,7,22,71,7
1951,7,23,55,1
1951,7,24,49,2
1951,7,25,97,3
1951,7,26,43,4
1951,7,27,61,5
1951,7,28,64,6
1951,7,29,55,7
1951,7,30,55,1
1951,7,31,44,2
1951,8,1,200,3
1951,8,2,101,4
1951,8,3,66,5
1951,8,4,76,6
1951,8,5,89,7
1951,8,6,76,1
1951,8,7,59,2
1951,8,8,67,3
1951,8,9,44,4
1951,8,10,127,5
1951,8,11,58,6
1951,8,12,78,7
1951,8,13,60,1
1951,8,14,65,2
1951,8,15,157,3
1951,8,16,71,4
1951,8,17,60,5
1951,8,18,77,6
1951,8,19,52,7
1951,8,20,144,1
1951,8,21,58,2
1951,8,22,72,3
1951,8,23,75,4
1951,8,24,50,5
1951,8,25,98,6
1951,8,26,57,7
1951,8,27,56,1
1951,8,28,85,2
1951,8,29,74,3
1951,8,30,59,4
1951,8,31,54,5
1951,9,1,193,6
1951,9,2,100,7
1951,9,3,89,1
1951,9,4,56,2
1951,9,5,92,3
1951,9,6,53,4
1951,9,7,58,5
1951,9,8,67,6
1951,9,9,58,7
1951,9,10,136,1
1951,9,11,55,2
1951,9,12,86,3
1951,9,13,70,4
1951,9,14,61,5
1951,9,15,109,6
1951,9,16,68,7
1951,9,17,55,1
1951,9,18,87,2
1951,9,19,53,3
1951,9,20,135,4
1951,9,21,71,5
1951,9,22,75,6
1951,9,23,68,7
1951,9,24,66,1
1951,9,25,94,2
1951,9,26,70,3
1951,9,27,47,4
1951,9,28,76,5
1951,9,29,58,6
1951,9,30,67,7
1951,10,1,160,1
1951,10,2,87,2
1951,10,3,83,3
1951,10,4,57,4
1951,10,5,80,5
1951,10,6,80,6
1951,10,7,64,7
1951,10,8,63,1
1951,10,9,48,2
1951,10,10,133,3
1951,10,11,58,4
1951,10,12,73,5
1951,10,13,50,6
1951,10,14,70,7
1951,10,15,105,1
1951,10,16,64,2
1951,10,17,57,3
1951,10,18,65,4
1951,10,19,48,5
1951,10,20,120,6
1951,10,21,59,7
1951,10,22,66,1
1951,10,23,52,2
1951,10,24,54,3
1951,10,25,99,4
1951,10,26,60,5
1951,10,27,63,6
1951,10,28,48,7
1951,10,29,60,1
1951,10,30,49,2
1951,10,31,39,3
1951,11,1,153,4
1951,11,2,74,5
1951,11,3,89,6
1951,11,4,58,7
1951,11,5,80,1
1951,11,6,50,2
1951,11,7,89,3
1951,11,8,64,4
1951,11,9,54,5
1951,11,10,117,6
1951,11,11,66,7
1951,11,12,65,1
1951,11,13,63,2
1951,11,14,68,3
1951,11,15,114,4
1951,11,16,76,5
1951,11,17,63,6
1951,11,18,76,7
1951,11,19,57,1
1951,11,20,130,2
1951,11,21,55,3
1951,11,22,58,4
1951,11,23,66,5
1951,11,24,51,6
1951,11,25,104,7
1951,11,26,53,1
1951,11,27,61,2
1951,11,28,74,3
1951,11,29,50,4
1951,11,30,57,5
1951,12,1,108,6
1951,12,2,66,7
1951,12,3,60,1
1951,12,4,57,2
1951,12,5,80,3
1951,12,6,51,4
1951,12,7,49,5
1951,12,8,57,6
1951,12,9,43,7
1951,12,10,80,1
1951,12,11,44,2
1951,12,12,70,3
1951,12,13,46,4
1951,12,14,66,5
1951,12,15,108,6
1951,12,16,60,7
1951,12,17,50,1
1951,12,18,51,2
1951,12,19,43,3
1951,12,20,105,4
1951,12,21,50,5
1951,12,22,67,6
1951,12,23,39,7
1951,12,24,53,1
1951,12,25,65,2
1951,12,26,56,3
1951,12,27,44,4
1951,12,28,62,5
1951,12,29,53,6
1951,12,30,36,7
1951,12,31,35,1
1952,1,1,583,2
1952,1,2,454,3
1952,1,3,281,4
1952,1,4,201,5
1952,1,5,272,6
1952,1,6,156,7
1952,1,7,129,1
1952,1,8,144,2
1952,1,9,81,3
1952,1,10,253,4
1952,1,11,75,5
1952,1,12,123,6
1952,1,13,97,7
1952,1,14,112,1
1952,1,15,176,2
1952,1,16,104,3
1952,1,17,89,4
1952,1,18,81,5
1952,1,19,72,6
1952,1,20,230,7
1952,1,21,86,1
1952,1,22,90,2
1952,1,23,74,3
1952,1,24,79,4
1952,1,25,145,5
1952,1,26,75,6
1952,1,27,72,7
1952,1,28,78,1
1952,1,29,61,2
1952,1,30,80,3
1952,1,31,64,4
1952,2,1,197,5
1952,2,2,161,6
1952,2,3,90,7
1952,2,4,100,1
1952,2,5,122,2
1952,2,6,105,3
1952,2,7,100,4
1952,2,8,88,5
1952,2,9,69,6
1952,2,10,166,7
1952,2,11,78,1
1952,2,12,89,2
1952,2,13,98,3
1952,2,14,79,4
1952,2,15,133,5
1952,2,16,81,6
1952,2,17,83,7
1952,2,18,89,1
1952,2,19,68,2
1952,2,20,152,3
1952,2,21,69,4
1952,2,22,65,5
1952,2,23,100,6
1952,2,24,83,7
1952,2,25,118,1
1952,2,26,85,2
1952,2,27,79,3
1952,2,28,75,4
1952,2,29,79,5
1952,3,1,161,6
1952,3,2,117,7
1952,3,3,99,1
1952,3,4,85,2
1952,3,5,110,3
1952,3,6,73,4
1952,3,7,62,5
1952,3,8,152,6
1952,3,9,52,7
1952,3,10,161,1
1952,3,11,77,2
1952,3,12,83,3
1952,3,13,82,4
1952,3,14,90,5
1952,3,15,129,6
1952,3,16,73,7
1952,3,17,78,1
1952,3,18,82,2
1952,3,19,71,3
1952,3,20,156,4
1952,3,21,51,5
1952,3,22,97,6
1952,3,23,86,7
1952,3,24,70,1
1952,3,25,114,2
1952,3,26,86,3
1952,3,27,81,4
1952,3,28,77,5
1952,3,29,68,6
1952,3,30,65,7
1952,3,31,42,1
1952,4,1,156,2
1952,4,2,83,3
1952,4,3,78,4
1952,4,4,73,5
1952,4,5,91,6
1952,4,6,69,7
1952,4,7,59,1
1952,4,8,75,2
1952,4,9,51,3
1952,4,10,128,4
1952,4,11,54,5
1952,4,12,80,6
1952,4,13,52,7
1952,4,14,66,1
1952,4,15,98,2
1952,4,16,78,3
1952,4,17,63,4
1952,4,18,72,5
1952,4,19,62,6
1952,4,20,115,7
1952,4,21,62,1
1952,4,22,82,2
1952,4,23,59,3
1952,4,24,74,4
1952,4,25,117,5
1952,4,26,60,6
1952,4,27,64,7
1952,4,28,70,1
1952,4,29,52,2
1952,4,30,44,3
1952,5,1,197,4
1952,5,2,114,5
1952,5,3,75,6
1952,5,4,49,7
1952,5,5,112,1
1952,5,6,66,2
1952,5,7,62,3
1952,5,8,47,4
1952,5,9,77,5
1952,5,10,137,6
1952,5,11,56,7
1952,5,12,77,1
1952,5,13,76,2
1952,5,14,61,3
1952,5,15,113,4
1952,5,16,61,5
1952,5,17,57,6
1952,5,18,76,7
1952,5,19,65,1
1952,5,20,126,2
1952,5,21,58,3
1952,5,22,73,4
1952,5,23,56,5
1952,5,24,61,6
1952,5,25,112,7
1952,5,26,65,1
1952,5,27,82,2
1952,5,28,73,3
1952,5,29,61,4
1952,5,30,76,5
1952,5,31,37,6
1952,6,1,141,7
1952,6,2,90,1
1952,6,3,68,2
1952,6,4,64,3
1952,6,5,87,4
1952,6,6,68,5
1952,6,7,50,6
1952,6,8,73,7
1952,6,9,65,1
1952,6,10,120,2
1952,6,11,47,3
1952,6,12,81,4
1952,6,13,51,5
1952,6,14,60,6
1952,6,15,95,7
1952,6,16,78,1
1952,6,17,74,2
1952,6,18,63,3
1952,6,19,64,4
1952,6,20,117,5
1952,6,21,43,6
1952,6,22,60,7
1952,6,23,59,1
1952,6,24,42,2
1952,6,25,96,3
1952,6,26,73,4
1952,6,27,64,5
1952,6,28,66,6
1952,6,29,54,7
1952,6,30,51,1
1952,7,1,249,2
1952,7,2,106,3
1952,7,3,75,4
1952,7,4,61,5
1952,7,5,86,6
1952,7,6,67,7
1952,7,7,64,1
1952,7,8,66,2
1952,7,9,63,3
1952,7,10,105,4
1952,7,11,54,5
1952,7,12,65,6
1952,7,13,53,7
1952,7,14,62,1
1952,7,15,108,2
1952,7,16,68,3
1952,7,17,60,4
1952,7,18,73,5
1952,7,19,62,6
1952,7,20,127,7
1952,7,21,71,1
1952,7,22,69,2
1952,7,23,58,3
1952,7,24,71,4
1952,7,25,99,5
1952,7,26,63,6
1952,7,27,75,7
1952,7,28,93,1
1952,7,29,66,2
1952,7,30,51,3
1952,7,31,44,4
1952,8,1,153,5
1952,8,2,98,6
1952,8,3,63,7
1952,8,4,72,1
1952,8,5,96,2
1952,8,6,71,3
1952,8,7,58,4
1952,8,8,81,5
1952,8,9,48,6
1952,8,10,129,7
1952,8,11,66,1
1952,8,12,84,2
1952,8,13,70,3
1952,8,14,45,4
1952,8,15,115,5
1952,8,16,61,6
1952,8,17,68,7
1952,8,18,80,1
1952,8,19,62,2
1952,8,20,137,3
1952,8,21,56,4
1952,8,22,81,5
1952,8,23,64,6
1952,8,24,64,7
1952,8,25,90,1
1952,8,26,77,2
1952,8,27,55,3
1952,8,28,85,4
1952,8,29,60,5
1952,8,30,55,6
1952,8,31,46,7
1952,9,1,174,1
1952,9,2,96,2
1952,9,3,73,3
1952,9,4,78,4
1952,9,5,100,5
1952,9,6,78,6
1952,9,7,70,7
1952,9,8,67,1
1952,9,9,74,2
1952,9,10,125,3
1952,9,11,55,4
1952,9,12,78,5
1952,9,13,58,6
1952,9,14,52,7
1952,9,15,113,1
1952,9,16,72,2
1952,9,17,80,3
1952,9,18,74,4
1952,9,19,59,5
1952,9,20,132,6
1952,9,21,56,7
1952,9,22,74,1
1952,9,23,67,2
1952,9,24,63,3
1952,9,25,109,4
1952,9,26,47,5
1952,9,27,65,6
1952,9,28,62,7
1952,9,29,79,1
1952,9,30,58,2
1952,10,1,132,3
1952,10,2,106,4
1952,10,3,85,5
1952,10,4,64,6
1952,10,5,96,7
1952,10,6,75,1
1952,10,7,61,2
1952,10,8,74,3
1952,10,9,49,4
1952,10,10,144,5
1952,10,11,46,6
1952,10,12,72,7
1952,10,13,61,1
1952,10,14,68,2
1952,10,15,103,3
1952,10,16,68,4
1952,10,17,61,5
1952,10,18,64,6
1952,10,19,65,7
1952,10,20,131,1
1952,10,21,62,2
1952,10,22,70,3
1952,10,23,57,4
1952,10,24,79,5
1952,10,25,96,6
1952,10,26,55,7
1952,10,27,65,1
1952,10,28,70,2
1952,10,29,50,3
1952,10,30,61,4
1952,10,31,40,5
1952,11,1,149,6
1952,11,2,83,7
1952,11,3,61,1
1952,11,4,59,2
1952,11,5,77,3
1952,11,6,56,4
1952,11,7,96,5
1952,11,8,67,6
1952,11,9,47,7
1952,11,10,128,1
1952,11,11,62,2
1952,11,12,69,3
1952,11,13,61,4
1952,11,14,66,5
1952,11,15,96,6
1952,11,16,64,7
1952,11,17,72,1
1952,11,18,65,2
1952,11,19,58,3
1952,11,20,132,4
1952,11,21,45,5
1952,11,22,61,6
1952,11,23,52,7
1952,11,24,54,1
1952,11,25,90,2
1952,11,26,51,3
1952,11,27,54,4
1952,11,28,49,5
1952,11,29,44,6
1952,11,30,45,7
1952,12,1,124,1
1952,12,2,72,2
1952,12,3,54,3
1952,12,4,58,4
1952,12,5,86,5
1952,12,6,55,6
1952,12,7,50,7
1952,12,8,56,1
1952,12,9,49,2
1952,12,10,102,3
1952,12,11,46,4
1952,12,12,59,5
1952,12,13,50,6
1952,12,14,43,7
1952,12,15,95,1
1952,12,16,59,2
1952,12,17,60,3
1952,12,18,52,4
1952,12,19,48,5
1952,12,20,84,6
1952,12,21,46,7
1952,12,22,48,1
1952,12,23,49,2
1952,12,24,54,3
1952,12,25,73,4
1952,12,26,42,5
1952,12,27,55,6
1952,12,28,51,7
1952,12,29,36,1
1952,12,30,34,2
1952,12,31,32,3
1953,1,1,454,4
1953,1,2,308,5
1953,1,3,240,6
1953,1,4,147,7
1953,1,5,220,1
1953,1,6,106,2
1953,1,7,89,3
1953,1,8,106,4
1953,1,9,80,5
1953,1,10,224,6
1953,1,11,92,7
1953,1,12,99,1
1953,1,13,89,2
1953,1,14,89,3
1953,1,15,164,4
1953,1,16,83,5
1953,1,17,90,6
1953,1,18,83,7
1953,1,19,75,1
1953,1,20,150,2
1953,1,21,86,3
1953,1,22,87,4
1953,1,23,87,5
1953,1,24,77,6
1953,1,25,124,7
1953,1,26,85,1
1953,1,27,77,2
1953,1,28,108,3
1953,1,29,77,4
1953,1,30,69,5
1953,1,31,72,6
1953,2,1,174,7
1953,2,2,138,1
1953,2,3,97,2
1953,2,4,78,3
1953,2,5,117,4
1953,2,6,98,5
1953,2,7,88,6
1953,2,8,84,7
1953,2,9,73,1
1953,2,10,141,2
1953,2,11,80,3
1953,2,12,103,4
1953,2,13,105,5
1953,2,14,89,6
1953,2,15,138,7
1953,2,16,77,1
1953,2,17,96,2
1953,2,18,87,3
1953,2,19,69,4
1953,2,20,139,5
1953,2,21,79,6
1953,2,22,78,7
1953,2,23,96,1
1953,2,24,77,2
1953,2,25,105,3
1953,2,26,71,4
1953,2,27,89,5
1953,2,28,101,6
1953,3,1,204,7
1953,3,2,129,1
1953,3,3,113,2
1953,3,4,68,3
1953,3,5,101,4
1953,3,6,64,5
1953,3,7,76,6
1953,3,8,105,7
1953,3,9,68,1
1953,3,10,168,2
1953,3,11,74,3
1953,3,12,77,4
1953,3,13,94,5
1953,3,14,75,6
1953,3,15,144,7
1953,3,16,81,1
1953,3,17,68,2
1953,3,18,89,3
1953,3,19,70,4
1953,3,20,172,5
1953,3,21,76,6
1953,3,22,77,7
1953,3,23,87,1
1953,3,24,69,2
1953,3,25,108,3
1953,3,26,78,4
1953,3,27,80,5
1953,3,28,98,6
1953,3,29,53,7
1953,3,30,83,1
1953,3,31,50,2
1953,4,1,169,3
1953,4,2,95,4
1953,4,3,105,5
1953,4,4,99,6
1953,4,5,99,7
1953,4,6,78,1
1953,4,7,71,2
1953,4,8,80,3
1953,4,9,48,4
1953,4,10,143,5
1953,4,11,77,6
1953,4,12,75,7
1953,4,13,73,1
1953,4,14,75,2
1953,4,15,132,3
1953,4,16,73,4
1953,4,17,72,5
1953,4,18,84,6
1953,4,19,61,7
1953,4,20,135,1
1953,4,21,57,2
1953,4,22,72,3
1953,4,23,58,4
1953,4,24,74,5
1953,4,25,103,6
1953,4,26,64,7
1953,4,27,63,1
1953,4,28,55,2
1953,4,29,54,3
1953,4,30,52,4
1953,5,1,207,5
1953,5,2,108,6
1953,5,3,78,7
1953,5,4,76,1
1953,5,5,109,2
1953,5,6,62,3
1953,5,7,63,4
1953,5,8,70,5
1953,5,9,82,6
1953,5,10,148,7
1953,5,11,55,1
1953,5,12,67,2
1953,5,13,71,3
1953,5,14,60,4
1953,5,15,116,5
1953,5,16,55,6
1953,5,17,60,7
1953,5,18,67,1
1953,5,19,43,2
1953,5,20,119,3
1953,5,21,71,4
1953,5,22,69,5
1953,5,23,72,6
1953,5,24,60,7
1953,5,25,105,1
1953,5,26,76,2
1953,5,27,51,3
1953,5,28,73,4
1953,5,29,44,5
1953,5,30,67,6
1953,5,31,55,7
1953,6,1,130,1
1953,6,2,104,2
1953,6,3,94,3
1953,6,4,66,4
1953,6,5,94,5
1953,6,6,76,6
1953,6,7,63,7
1953,6,8,71,1
1953,6,9,45,2
1953,6,10,115,3
1953,6,11,53,4
1953,6,12,76,5
1953,6,13,57,6
1953,6,14,68,7
1953,6,15,107,1
1953,6,16,81,2
1953,6,17,63,3
1953,6,18,61,4
1953,6,19,50,5
1953,6,20,122,6
1953,6,21,53,7
1953,6,22,67,1
1953,6,23,46,2
1953,6,24,59,3
1953,6,25,86,4
1953,6,26,57,5
1953,6,27,56,6
1953,6,28,66,7
1953,6,29,61,1
1953,6,30,56,2
1953,7,1,248,3
1953,7,2,77,4
1953,7,3,78,5
1953,7,4,68,6
1953,7,5,89,7
1953,7,6,52,1
1953,7,7,53,2
1953,7,8,55,3
1953,7,9,48,4
1953,7,10,94,5
1953,7,11,48,6
1953,7,12,64,7
1953,7,13,80,1
1953,7,14,50,2
1953,7,15,100,3
1953,7,16,66,4
1953,7,17,57,5
1953,7,18,71,6
1953,7,19,60,7
1953,7,20,106,1
1953,7,21,74,2
1953,7,22,75,3
1953,7,23,59,4
1953,7,24,75,5
1953,7,25,82,6
1953,7,26,65,7
1953,7,27,55,1
1953,7,28,61,2
1953,7,29,79,3
1953,7,30,39,4
1953,7,31,54,5
1953,8,1,164,6
1953,8,2,93,7
1953,8,3,76,1
1953,8,4,76,2
1953,8,5,90,3
1953,8,6,64,4
1953,8,7,72,5
1953,8,8,77,6
1953,8,9,57,7
1953,8,10,111,1
1953,8,11,53,2
1953,8,12,74,3
1953,8,13,61,4
1953,8,14,47,5
1953,8,15,104,6
1953,8,16,70,7
1953,8,17,53,1
1953,8,18,86,2
1953,8,19,52,3
1953,8,20,149,4
1953,8,21,55,5
1953,8,22,75,6
1953,8,23,60,7
1953,8,24,89,1
1953,8,25,108,2
1953,8,26,84,3
1953,8,27,71,4
1953,8,28,96,5
1953,8,29,68,6
1953,8,30,71,7
1953,8,31,49,1
1953,9,1,186,2
1953,9,2,82,3
1953,9,3,88,4
1953,9,4,72,5
1953,9,5,85,6
1953,9,6,75,7
1953,9,7,74,1
1953,9,8,79,2
1953,9,9,61,3
1953,9,10,122,4
1953,9,11,63,5
1953,9,12,90,6
1953,9,13,70,7
1953,9,14,64,1
1953,9,15,115,2
1953,9,16,74,3
1953,9,17,65,4
1953,9,18,58,5
1953,9,19,51,6
1953,9,20,124,7
1953,9,21,82,1
1953,9,22,93,2
1953,9,23,75,3
1953,9,24,58,4
1953,9,25,95,5
1953,9,26,63,6
1953,9,27,72,7
1953,9,28,82,1
1953,9,29,71,2
1953,9,30,51,3
1953,10,1,167,4
1953,10,2,100,5
1953,10,3,68,6
1953,10,4,86,7
1953,10,5,97,1
1953,10,6,69,2
1953,10,7,55,3
1953,10,8,81,4
1953,10,9,73,5
1953,10,10,136,6
1953,10,11,49,7
1953,10,12,91,1
1953,10,13,75,2
1953,10,14,76,3
1953,10,15,108,4
1953,10,16,75,5
1953,10,17,66,6
1953,10,18,78,7
1953,10,19,74,1
1953,10,20,138,2
1953,10,21,55,3
1953,10,22,55,4
1953,10,23,71,5
1953,10,24,63,6
1953,10,25,84,7
1953,10,26,78,1
1953,10,27,69,2
1953,10,28,61,3
1953,10,29,52,4
1953,10,30,63,5
1953,10,31,35,6
1953,11,1,149,7
1953,11,2,89,1
1953,11,3,81,2
1953,11,4,59,3
1953,11,5,78,4
1953,11,6,52,5
1953,11,7,104,6
1953,11,8,71,7
1953,11,9,53,1
1953,11,10,125,2
1953,11,11,51,3
1953,11,12,83,4
1953,11,13,58,5
1953,11,14,51,6
1953,11,15,114,7
1953,11,16,50,1
1953,11,17,51,2
1953,11,18,56,3
1953,11,19,58,4
1953,11,20,110,5
1953,11,21,53,6
1953,11,22,47,7
1953,11,23,65,1
1953,11,24,65,2
1953,11,25,107,3
1953,11,26,48,4
1953,11,27,52,5
1953,11,28,65,6
1953,11,29,48,7
1953,11,30,53,1
1953,12,1,115,2
1953,12,2,79,3
1953,12,3,49,4
1953,12,4,57,5
1953,12,5,84,6
1953,12,6,67,7
1953,12,7,51,1
1953,12,8,63,2
1953,12,9,51,3
1953,12,10,80,4
1953,12,11,48,5
1953,12,12,69,6
1953,12,13,67,7
1953,12,14,69,1
1953,12,15,67,2
1953,12,16,63,3
1953,12,17,47,4
1953,12,18,56,5
1953,12,19,62,6
1953,12,20,65,7
1953,12,21,41,1
1953,12,22,47,2
1953,12,23,60,3
1953,12,24,42,4
1953,12,25,61,5
1953,12,26,43,6
1953,12,27,37,7
1953,12,28,54,1
1953,12,29,45,2
1953,12,30,30,3
1953,12,31,16,4
1954,1,1,546,5
1954,1,2,355,6
1954,1,3,240,7
1954,1,4,232,1
1954,1,5,221,2
1954,1,6,140,3
1954,1,7,122,4
1954,1,8,101,5
1954,1,9,82,6
1954,1,10,233,7
1954,1,11,84,1
1954,1,12,108,2
1954,1,13,107,3
1954,1,14,127,4
1954,1,15,178,5
1954,1,16,111,6
1954,1,17,102,7
1954,1,18,123,1
1954,1,19,79,2
1954,1,20,181,3
1954,1,21,83,4
1954,1,22,85,5
1954,1,23,61,6
1954,1,24,91,7
1954,1,25,146,1
1954,1,26,96,2
1954,1,27,96,3
1954,1,28,115,4
1954,1,29,100,5
1954,1,30,106,6
1954,1,31,78,7
1954,2,1,195,1
1954,2,2,137,2
1954,2,3,106,3
1954,2,4,107,4
1954,2,5,131,5
1954,2,6,112,6
1954,2,7,93,7
1954,2,8,93,1
1954,2,9,81,2
1954,2,10,193,3
1954,2,11,103,4
1954,2,12,120,5
1954,2,13,102,6
1954,2,14,117,7
1954,2,15,134,1
1954,2,16,103,2
1954,2,17,76,3
1954,2,18,108,4
1954,2,19,70,5
1954,2,20,182,6
1954,2,21,74,7
1954,2,22,102,1
1954,2,23,92,2
1954,2,24,88,3
1954,2,25,119,4
1954,2,26,96,5
1954,2,27,82,6
1954,2,28,152,7
1954,3,1,187,1
1954,3,2,148,2
1954,3,3,101,3
1954,3,4,107,4
1954,3,5,123,5
1954,3,6,86,6
1954,3,7,83,7
1954,3,8,148,1
1954,3,9,61,2
1954,3,10,163,3
1954,3,11,84,4
1954,3,12,102,5
1954,3,13,82,6
1954,3,14,131,7
1954,3,15,171,1
1954,3,16,102,2
1954,3,17,94,3
1954,3,18,110,4
1954,3,19,84,5
1954,3,20,184,6
1954,3,21,84,7
1954,3,22,83,1
1954,3,23,91,2
1954,3,24,102,3
1954,3,25,135,4
1954,3,26,109,5
1954,3,27,80,6
1954,3,28,91,7
1954,3,29,79,1
1954,3,30,90,2
1954,3,31,64,3
1954,4,1,186,4
1954,4,2,118,5
1954,4,3,103,6
1954,4,4,100,7
1954,4,5,105,1
1954,4,6,92,2
1954,4,7,88,3
1954,4,8,86,4
1954,4,9,91,5
1954,4,10,130,6
1954,4,11,63,7
1954,4,12,107,1
1954,4,13,104,2
1954,4,14,108,3
1954,4,15,122,4
1954,4,16,94,5
1954,4,17,82,6
1954,4,18,102,7
1954,4,19,67,1
1954,4,20,152,2
1954,4,21,85,3
1954,4,22,96,4
1954,4,23,73,5
1954,4,24,101,6
1954,4,25,103,7
1954,4,26,83,1
1954,4,27,97,2
1954,4,28,89,3
1954,4,29,76,4
1954,4,30,82,5
1954,5,1,213,6
1954,5,2,113,7
1954,5,3,107,1
1954,5,4,109,2
1954,5,5,123,3
1954,5,6,69,4
1954,5,7,84,5
1954,5,8,93,6
1954,5,9,101,7
1954,5,10,190,1
1954,5,11,70,2
1954,5,12,90,3
1954,5,13,81,4
1954,5,14,80,5
1954,5,15,149,6
1954,5,16,77,7
1954,5,17,71,1
1954,5,18,87,2
1954,5,19,71,3
1954,5,20,154,4
1954,5,21,85,5
1954,5,22,99,6
1954,5,23,83,7
1954,5,24,75,1
1954,5,25,126,2
1954,5,26,74,3
1954,5,27,95,4
1954,5,28,88,5
1954,5,29,83,6
1954,5,30,90,7
1954,5,31,65,1
1954,6,1,194,2
1954,6,2,109,3
1954,6,3,107,4
1954,6,4,84,5
1954,6,5,101,6
1954,6,6,84,7
1954,6,7,77,1
1954,6,8,83,2
1954,6,9,61,3
1954,6,10,154,4
1954,6,11,76,5
1954,6,12,92,6
1954,6,13,85,7
1954,6,14,85,1
1954,6,15,124,2
1954,6,16,87,3
1954,6,17,73,4
1954,6,18,90,5
1954,6,19,74,6
1954,6,20,161,7
1954,6,21,75,1
1954,6,22,74,2
1954,6,23,78,3
1954,6,24,80,4
1954,6,25,101,5
1954,6,26,83,6
1954,6,27,64,7
1954,6,28,78,1
1954,6,29,65,2
1954,6,30,63,3
1954,7,1,283,4
1954,7,2,101,5
1954,7,3,86,6
1954,7,4,90,7
1954,7,5,113,1
1954,7,6,72,2
1954,7,7,80,3
1954,7,8,81,4
1954,7,9,64,5
1954,7,10,152,6
1954,7,11,72,7
1954,7,12,86,1
1954,7,13,81,2
1954,7,14,75,3
1954,7,15,133,4
1954,7,16,88,5
1954,7,17,84,6
1954,7,18,72,7
1954,7,19,79,1
1954,7,20,139,2
1954,7,21,67,3
1954,7,22,76,4
1954,7,23,76,5
1954,7,24,84,6
1954,7,25,128,7
1954,7,26,65,1
1954,7,27,79,2
1954,7,28,90,3
1954,7,29,67,4
1954,7,30,58,5
1954,7,31,49,6
1954,8,1,215,7
1954,8,2,110,1
1954,8,3,97,2
1954,8,4,95,3
1954,8,5,117,4
1954,8,6,87,5
1954,8,7,65,6
1954,8,8,85,7
1954,8,9,65,1
1954,8,10,144,2
1954,8,11,78,3
1954,8,12,101,4
1954,8,13,71,5
1954,8,14,75,6
1954,8,15,127,7
1954,8,16,90,1
1954,8,17,88,2
1954,8,18,106,3
1954,8,19,67,4
1954,8,20,163,5
1954,8,21,79,6
1954,8,22,75,7
1954,8,23,101,1
1954,8,24,72,2
1954,8,25,122,3
1954,8,26,76,4
1954,8,27,71,5
1954,8,28,94,6
1954,8,29,83,7
1954,8,30,91,1
1954,8,31,47,2
